date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20220204,570.35,606.75,561.2,572.0,23184382
20220207,570.0,577.7,562.75,569.8,5980171
20220208,569.85,574.95,563.55,570.05,7774677
20220209,571.0,582.5,569.05,579.0,10679051
20220210,579.0,580.25,569.0,569.4,6254258
20220211,570.0,572.65,540.0,547.4,13231543
20220214,547.3,562.45,532.65,556.0,11825844
20220215,557.85,574.45,555.55,565.95,9418853
20220216,566.85,575.8,563.85,571.55,7721680
20220217,571.0,571.8,541.05,549.5,13817530
20220218,550.15,556.1,513.15,519.5,17358290
20220221,518.55,533.75,387.65,438.7,59637755
20220222,438.7,457.0,395.8,431.3,79549540
20220224,388.35,388.35,175.5,274.7,70911815
20220225,283.0,318.55,280.25,307.95,34248855
20220324,312.1,375.0,308.0,360.2,18213961
20220325,370.0,384.2,346.5,365.1,9924181
20220328,357.8,369.0,341.2,357.95,2585586
20220329,363.85,417.95,348.2,370.0,6428661
20220330,385.0,392.0,375.0,387.0,2285686
20220331,393.15,440.0,387.15,437.5,7601321
20220401,441.0,484.0,430.35,450.0,6229594
20220404,450.3,478.0,432.0,443.9,5202613
20220405,445.6,451.15,391.45,419.0,5766225
20220406,416.1,429.4,402.0,405.0,3830992
20220407,406.95,414.0,402.0,408.5,3645861
20220408,409.55,416.0,395.35,403.05,2295945
20220411,403.5,427.95,399.05,414.0,5473292
20220412,416.85,424.0,392.0,412.1,3103890
20220413,413.25,417.5,401.55,406.05,1892680
20220414,406.1,407.5,390.75,391.0,1854938
20220415,392.45,395.95,380.0,390.5,1783321
20220418,393.0,395.0,381.55,384.85,1661402
20220419,384.8,385.25,358.5,385.0,3365722
20220420,388.0,399.3,375.0,391.0,2922953
20220421,393.3,398.7,385.05,388.0,1848019
20220422,389.1,407.3,385.7,397.35,2553263
20220425,396.7,397.0,387.75,388.5,1432689
20220426,389.95,400.95,389.55,391.0,3063368
20220427,394.35,409.9,390.7,397.95,3422606
20220428,399.35,404.8,392.15,400.0,2661526
20220429,398.1,409.9,397.05,409.0,2908983
20220504,410.05,414.85,394.6,396.2,1740542
20220505,397.2,403.05,396.8,397.0,869091
20220506,395.8,398.4,391.0,392.3,829676
20220511,393.5,396.35,388.6,391.55,987864
20220512,391.55,393.25,370.5,375.0,2160058
20220513,379.0,379.0,367.5,374.95,940034
20220516,374.95,383.0,374.0,378.8,1391245
20220517,382.9,395.4,381.1,394.7,2135854
20220518,397.45,406.0,395.7,404.0,2417912
20220519,402.9,405.95,395.15,399.6,906641
20220520,400.35,402.7,380.3,384.25,2036082
20220523,384.25,389.0,365.0,367.05,2574290
20220524,366.85,367.0,350.0,359.2,3587892
20220525,362.15,382.0,356.5,378.0,3703265
20220526,383.55,392.55,375.7,391.7,4912042
20220527,393.95,408.3,385.15,401.5,6106650
20220530,407.05,414.5,381.75,385.1,6965693
20220531,385.55,386.7,375.15,377.0,2615630
20220601,374.35,380.35,371.0,375.95,1984344
20220602,375.4,378.7,368.0,368.75,2216202
20220603,369.95,371.45,360.0,365.45,2198488
20220606,368.55,373.9,364.1,368.8,2844787
20220607,368.8,369.0,362.05,366.55,2149852
20220608,367.1,375.0,367.0,372.85,2236115
20220609,376.0,378.3,367.25,373.25,1803116
20220610,372.0,374.6,368.1,369.5,1493272
20220614,369.7,373.6,366.0,371.6,1515280
20220615,372.05,376.05,370.4,375.65,2355241
20220616,376.8,389.8,375.35,383.0,5980522
20220617,383.95,386.65,379.0,384.45,2393559
20220620,382.3,389.8,382.1,389.8,2156915
20220621,389.2,391.9,381.1,381.3,2809222
20220622,380.15,380.8,371.05,377.6,2693525
20220623,377.85,381.85,375.0,378.4,2266540
20220624,377.9,378.7,373.8,377.0,1491968
20220627,377.0,378.75,372.6,376.65,1274645
20220628,377.1,385.2,373.55,381.85,2959978
20220629,381.95,386.5,374.25,384.2,2922665
20220630,386.1,387.35,348.05,362.25,9739420
20220701,391.85,393.7,373.75,375.15,6666138
20220704,376.85,380.35,367.5,371.6,2460916
20220705,372.5,377.15,365.05,371.5,2645980
20220706,371.6,378.7,368.4,369.65,2481350
20220707,370.2,372.8,363.1,364.95,3717260
20220708,344.0,356.5,343.05,351.2,5583443
20220711,352.55,355.9,343.05,343.8,2394359
20220712,342.85,342.9,327.6,333.5,3576808
20220713,334.1,335.45,317.1,321.0,3985846
20220714,320.0,324.75,311.5,315.45,3524456
20220715,316.75,332.5,314.05,330.5,3847696
20220718,334.15,334.55,322.2,326.0,2760087
20220719,325.9,327.2,316.25,320.75,1953143
20220720,322.15,333.75,319.65,330.0,3145115
20220721,330.25,332.9,318.55,328.2,2399635
20220722,329.4,341.45,328.5,340.0,3929627
20220725,339.0,342.2,335.0,336.6,2013698
20220726,339.5,347.0,338.05,347.0,2843250
20220727,347.0,352.5,345.05,348.7,2811572
20220728,349.45,351.65,340.2,344.3,2275177
20220729,343.55,354.55,341.7,353.0,4175426
20220801,354.2,354.45,345.4,348.0,4261483
20220802,346.5,347.95,334.0,335.8,3330843
20220803,336.8,338.95,329.0,330.25,2719183
20220804,330.2,330.3,323.0,324.6,2346079
20220805,325.35,327.0,316.1,322.7,3255246
20220808,331.5,332.7,324.25,327.35,2629447
20220809,327.4,340.3,324.1,339.65,2738993
20220810,339.95,340.7,335.0,339.5,2081531
20220811,341.15,342.8,333.0,333.0,2529858
20220812,332.8,337.3,330.65,336.2,1376997
20220815,335.9,338.0,332.55,335.9,1562737
20220816,337.0,349.45,335.65,348.0,4026238
20220817,348.95,351.0,342.85,344.1,2324271
20220818,344.0,347.45,341.6,346.4,1564580
20220819,346.35,347.15,343.15,344.8,1066531
20220822,344.4,349.6,343.6,349.6,1992519
20220823,349.0,356.3,347.15,356.0,3345305
20220824,356.6,359.45,356.0,358.2,2530264
20220825,358.85,360.0,353.2,355.6,2184378
20220826,356.25,361.9,354.45,361.5,1570917
20220829,361.75,368.95,361.1,367.3,2618097
20220830,367.7,370.0,360.5,361.3,3832323
20220831,372.0,381.4,364.5,368.0,5308646
20220901,368.0,374.0,361.8,373.5,5054994
20220902,375.05,389.95,373.5,385.1,8632583
20220905,386.5,387.75,372.0,385.1,4103293
20220906,384.9,385.85,362.0,375.7,8055908
20220907,374.9,382.85,368.0,375.95,5268899
20220908,375.0,376.0,368.25,374.4,2755050
20220909,375.1,378.8,371.55,378.0,3844883
20220912,377.5,383.75,374.7,379.4,3690272
20220913,380.75,381.25,372.05,373.4,2617199
20220914,373.0,377.5,366.9,375.75,3974919
20220915,377.0,382.9,364.0,367.3,14038205
20220916,367.2,367.2,358.3,359.05,7936431
20220919,356.95,362.9,355.1,358.25,3368523
20220920,356.7,357.8,313.05,330.9,18176875
20220921,288.0,323.6,278.2,312.55,12375456
20220922,312.55,323.5,309.6,315.5,6830775
20220923,315.5,315.55,293.05,296.7,8325513
20220926,289.95,289.95,252.2,257.9,14870275
20220927,263.1,270.55,255.0,266.95,9501928
20220928,265.9,272.0,257.55,263.0,6308755
20220929,262.95,266.45,249.5,256.05,8565457
20220930,258.05,269.9,245.65,264.05,9066974
20221003,266.3,287.9,265.25,287.9,8551298
20221004,289.9,292.3,276.2,283.75,8373023
20221005,283.3,289.35,265.1,283.0,13128938
20221006,285.0,295.95,281.65,286.8,8274505
20221007,285.85,287.2,268.5,269.0,8090116
20221010,259.1,279.0,259.05,277.85,8342785
20221011,278.2,288.0,276.2,287.3,4617571
20221012,288.3,294.2,281.05,292.0,5575181
20221013,292.15,299.6,290.35,298.8,6541309
20221014,299.9,302.8,292.25,299.55,5740682
20221017,300.0,314.5,298.05,313.45,7376758
20221018,315.2,316.6,302.9,305.45,6853417
20221019,303.95,309.5,298.25,307.95,6067793
20221020,309.8,314.0,306.2,310.85,4740409
20221021,310.8,312.9,305.05,311.3,3571708
20221024,313.0,316.55,311.35,313.6,3001916
