date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
2020-08-13,242.14,244.04,238.57,241.39,85633070
2020-08-14,242.0,242.22,238.47,239.99,44251150
2020-08-17,240.8,242.35,234.5,237.8,77010820
2020-08-18,236.88,239.83,235.69,236.3,36709210
2020-08-19,235.89,240.75,235.19,239.4,38198470
2020-08-20,238.44,238.51,230.33,232.48,116907020
2020-08-21,233.32,236.5,227.35,231.22,138860290
2020-08-24,232.5,233.7,230.2,231.81,44448280
2020-08-25,232.22,232.97,226.9,228.08,58959140
2020-08-26,228.3,229.4,224.7,227.8,75719340
2020-08-27,227.8,229.98,225.6,226.23,51005540
2020-08-28,227.0,228.1,225.19,226.3,40700580
2020-08-31,227.02,229.71,225.0,226.1,61944640
2020-09-01,226.71,227.97,226.01,227.64,37502870
2020-09-02,228.56,228.75,220.85,222.57,77783830
2020-09-03,221.7,224.23,218.0,218.32,69352330
2020-09-04,218.01,222.5,216.75,222.21,70514060
2020-09-07,221.58,224.2,220.5,221.32,59227020
2020-09-08,222.01,222.48,216.29,217.68,69809370
2020-09-09,217.03,218.88,216.8,218.0,47977600
2020-09-10,218.25,222.15,215.79,220.6,71152000
2020-09-11,221.22,223.15,219.75,221.07,45633510
2020-09-14,222.32,227.54,222.13,227.37,62798500
2020-09-15,228.21,231.95,227.39,231.5,61742490
2020-09-16,231.73,232.6,230.15,231.06,39547830
2020-09-17,229.1,231.75,228.57,231.46,48862560
2020-09-18,232.01,232.59,229.0,230.3,54568200
2020-09-21,229.88,230.07,223.49,226.25,70253350
2020-09-22,226.01,230.28,225.46,229.88,66529120
2020-09-23,230.05,232.1,227.61,228.5,71209480
2020-09-24,227.7,231.1,225.75,228.17,81830090
2020-09-25,229.01,229.3,226.25,228.24,60095930
2020-09-28,228.79,229.55,227.35,228.63,64238440
2020-09-29,228.85,228.85,223.1,225.48,90380110
2020-09-30,224.44,230.75,223.25,229.14,78547070
2020-10-01,229.14,229.9,226.86,227.23,77695460
2020-10-02,210.4,211.39,206.5,208.8,113333260
2020-10-05,209.6,210.69,207.72,208.89,45503950
2020-10-06,209.0,212.99,208.35,211.18,87494140
2020-10-07,211.31,212.66,209.03,210.6,61938560
